,Date (YYYY-MM-DD) Time (HH:MM:SS),Trough angle
1410,2024-01-14 08:05:00,76.766
1411,2024-01-14 08:06:00,76.525
1412,2024-01-14 08:07:00,76.283
1413,2024-01-14 08:08:00,76.041
1414,2024-01-14 08:09:00,75.799
1415,2024-01-14 08:10:00,75.557
1416,2024-01-14 08:11:00,75.314
1417,2024-01-14 08:12:00,75.071
1418,2024-01-14 08:13:00,74.827
1419,2024-01-14 08:14:00,74.584
1420,2024-01-14 08:15:00,74.34
1421,2024-01-14 08:16:00,74.095
1422,2024-01-14 08:17:00,73.851
1423,2024-01-14 08:18:00,73.606
1424,2024-01-14 08:19:00,73.361
1425,2024-01-14 08:20:00,73.115
1426,2024-01-14 08:21:00,72.869
1427,2024-01-14 08:22:00,72.623
1428,2024-01-14 08:23:00,72.376
1429,2024-01-14 08:24:00,72.129
1430,2024-01-14 08:25:00,71.882
1431,2024-01-14 08:26:00,71.635
1432,2024-01-14 08:27:00,71.387
1433,2024-01-14 08:28:00,71.139
1434,2024-01-14 08:29:00,70.89
1435,2024-01-14 08:30:00,70.642
1436,2024-01-14 08:31:00,70.392
1437,2024-01-14 08:32:00,70.143
1438,2024-01-14 08:33:00,69.893
1439,2024-01-14 08:34:00,69.643
1440,2024-01-14 08:35:00,69.393
1441,2024-01-14 08:36:00,69.142
1442,2024-01-14 08:37:00,68.891
1443,2024-01-14 08:38:00,68.639
1444,2024-01-14 08:39:00,68.388
1445,2024-01-14 08:40:00,68.135
1446,2024-01-14 08:41:00,67.883
1447,2024-01-14 08:42:00,67.63
1448,2024-01-14 08:43:00,67.377
1449,2024-01-14 08:44:00,67.124
1450,2024-01-14 08:45:00,66.87
1451,2024-01-14 08:46:00,66.616
1452,2024-01-14 08:47:00,66.361
1453,2024-01-14 08:48:00,66.106
1454,2024-01-14 08:49:00,65.851
1455,2024-01-14 08:50:00,65.595
1456,2024-01-14 08:51:00,65.339
1457,2024-01-14 08:52:00,65.083
1458,2024-01-14 08:53:00,64.827
1459,2024-01-14 08:54:00,64.57
1460,2024-01-14 08:55:00,64.312
1461,2024-01-14 08:56:00,64.055
1462,2024-01-14 08:57:00,63.796
1463,2024-01-14 08:58:00,63.538
1464,2024-01-14 08:59:00,63.279
1465,2024-01-14 09:00:00,63.02
1466,2024-01-14 09:01:00,62.761
1467,2024-01-14 09:02:00,62.501
1468,2024-01-14 09:03:00,62.241
1469,2024-01-14 09:04:00,61.98
1470,2024-01-14 09:05:00,61.719
1471,2024-01-14 09:06:00,61.458
1472,2024-01-14 09:07:00,61.196
1473,2024-01-14 09:08:00,60.934
1474,2024-01-14 09:09:00,60.671
1475,2024-01-14 09:10:00,60.408
1476,2024-01-14 09:11:00,60.145
1477,2024-01-14 09:12:00,59.882
1478,2024-01-14 09:13:00,59.618
1479,2024-01-14 09:14:00,59.353
1480,2024-01-14 09:15:00,59.088
1481,2024-01-14 09:16:00,58.823
1482,2024-01-14 09:17:00,58.558
1483,2024-01-14 09:18:00,58.292
1484,2024-01-14 09:19:00,58.026
1485,2024-01-14 09:20:00,57.759
1486,2024-01-14 09:21:00,57.492
1487,2024-01-14 09:22:00,57.224
1488,2024-01-14 09:23:00,56.957
1489,2024-01-14 09:24:00,56.688
1490,2024-01-14 09:25:00,56.42
1491,2024-01-14 09:26:00,56.151
1492,2024-01-14 09:27:00,55.881
1493,2024-01-14 09:28:00,55.611
1494,2024-01-14 09:29:00,55.341
1495,2024-01-14 09:30:00,55.071
1496,2024-01-14 09:31:00,54.8
1497,2024-01-14 09:32:00,54.528
1498,2024-01-14 09:33:00,54.256
1499,2024-01-14 09:34:00,53.984
1500,2024-01-14 09:35:00,53.712
1501,2024-01-14 09:36:00,53.439
1502,2024-01-14 09:37:00,53.165
1503,2024-01-14 09:38:00,52.891
1504,2024-01-14 09:39:00,52.617
1505,2024-01-14 09:40:00,52.342
1506,2024-01-14 09:41:00,52.067
1507,2024-01-14 09:42:00,51.792
1508,2024-01-14 09:43:00,51.516
1509,2024-01-14 09:44:00,51.24
1510,2024-01-14 09:45:00,50.963
1511,2024-01-14 09:46:00,50.686
1512,2024-01-14 09:47:00,50.409
1513,2024-01-14 09:48:00,50.131
1514,2024-01-14 09:49:00,49.852
1515,2024-01-14 09:50:00,49.574
1516,2024-01-14 09:51:00,49.295
1517,2024-01-14 09:52:00,49.015
1518,2024-01-14 09:53:00,48.735
1519,2024-01-14 09:54:00,48.455
1520,2024-01-14 09:55:00,48.174
1521,2024-01-14 09:56:00,47.893
1522,2024-01-14 09:57:00,47.611
1523,2024-01-14 09:58:00,47.329
1524,2024-01-14 09:59:00,47.047
1525,2024-01-14 10:00:00,46.764
1526,2024-01-14 10:01:00,46.481
1527,2024-01-14 10:02:00,46.197
1528,2024-01-14 10:03:00,45.913
1529,2024-01-14 10:04:00,45.628
1530,2024-01-14 10:05:00,45.343
1531,2024-01-14 10:06:00,45.058
1532,2024-01-14 10:07:00,44.772
1533,2024-01-14 10:08:00,44.486
1534,2024-01-14 10:09:00,44.199
1535,2024-01-14 10:10:00,43.912
1536,2024-01-14 10:11:00,43.625
1537,2024-01-14 10:12:00,43.337
1538,2024-01-14 10:13:00,43.049
1539,2024-01-14 10:14:00,42.76
1540,2024-01-14 10:15:00,42.471
1541,2024-01-14 10:16:00,42.182
1542,2024-01-14 10:17:00,41.892
1543,2024-01-14 10:18:00,41.602
1544,2024-01-14 10:19:00,41.311
1545,2024-01-14 10:20:00,41.02
1546,2024-01-14 10:21:00,40.728
1547,2024-01-14 10:22:00,40.436
1548,2024-01-14 10:23:00,40.144
1549,2024-01-14 10:24:00,39.851
1550,2024-01-14 10:25:00,39.558
1551,2024-01-14 10:26:00,39.264
1552,2024-01-14 10:27:00,38.97
1553,2024-01-14 10:28:00,38.676
1554,2024-01-14 10:29:00,38.381
1555,2024-01-14 10:30:00,38.086
1556,2024-01-14 10:31:00,37.79
1557,2024-01-14 10:32:00,37.494
1558,2024-01-14 10:33:00,37.198
1559,2024-01-14 10:34:00,36.901
1560,2024-01-14 10:35:00,36.604
1561,2024-01-14 10:36:00,36.306
1562,2024-01-14 10:37:00,36.008
1563,2024-01-14 10:38:00,35.71
1564,2024-01-14 10:39:00,35.411
1565,2024-01-14 10:40:00,35.112
1566,2024-01-14 10:41:00,34.812
1567,2024-01-14 10:42:00,34.512
1568,2024-01-14 10:43:00,34.212
1569,2024-01-14 10:44:00,33.911
1570,2024-01-14 10:45:00,33.61
1571,2024-01-14 10:46:00,33.309
1572,2024-01-14 10:47:00,33.007
1573,2024-01-14 10:48:00,32.705
1574,2024-01-14 10:49:00,32.402
1575,2024-01-14 10:50:00,32.099
1576,2024-01-14 10:51:00,31.795
1577,2024-01-14 10:52:00,31.492
1578,2024-01-14 10:53:00,31.188
1579,2024-01-14 10:54:00,30.883
1580,2024-01-14 10:55:00,30.578
1581,2024-01-14 10:56:00,30.273
1582,2024-01-14 10:57:00,29.967
1583,2024-01-14 10:58:00,29.661
1584,2024-01-14 10:59:00,29.355
1585,2024-01-14 11:00:00,29.048
1586,2024-01-14 11:01:00,28.741
1587,2024-01-14 11:02:00,28.434
1588,2024-01-14 11:03:00,28.126
1589,2024-01-14 11:04:00,27.818
1590,2024-01-14 11:05:00,27.509
1591,2024-01-14 11:06:00,27.201
1592,2024-01-14 11:07:00,26.891
1593,2024-01-14 11:08:00,26.582
1594,2024-01-14 11:09:00,26.272
1595,2024-01-14 11:10:00,25.962
1596,2024-01-14 11:11:00,25.652
1597,2024-01-14 11:12:00,25.341
1598,2024-01-14 11:13:00,25.03
1599,2024-01-14 11:14:00,24.718
1600,2024-01-14 11:15:00,24.406
1601,2024-01-14 11:16:00,24.094
1602,2024-01-14 11:17:00,23.782
1603,2024-01-14 11:18:00,23.469
1604,2024-01-14 11:19:00,23.156
1605,2024-01-14 11:20:00,22.843
1606,2024-01-14 11:21:00,22.529
1607,2024-01-14 11:22:00,22.215
1608,2024-01-14 11:23:00,21.901
1609,2024-01-14 11:24:00,21.586
1610,2024-01-14 11:25:00,21.272
1611,2024-01-14 11:26:00,20.957
1612,2024-01-14 11:27:00,20.641
1613,2024-01-14 11:28:00,20.326
1614,2024-01-14 11:29:00,20.01
1615,2024-01-14 11:30:00,19.693
1616,2024-01-14 11:31:00,19.377
1617,2024-01-14 11:32:00,19.06
1618,2024-01-14 11:33:00,18.743
1619,2024-01-14 11:34:00,18.426
1620,2024-01-14 11:35:00,18.108
1621,2024-01-14 11:36:00,17.791
1622,2024-01-14 11:37:00,17.473
1623,2024-01-14 11:38:00,17.154
1624,2024-01-14 11:39:00,16.836
1625,2024-01-14 11:40:00,16.517
1626,2024-01-14 11:41:00,16.198
1627,2024-01-14 11:42:00,15.879
1628,2024-01-14 11:43:00,15.56
1629,2024-01-14 11:44:00,15.24
1630,2024-01-14 11:45:00,14.92
1631,2024-01-14 11:46:00,14.6
1632,2024-01-14 11:47:00,14.28
1633,2024-01-14 11:48:00,13.959
1634,2024-01-14 11:49:00,13.639
1635,2024-01-14 11:50:00,13.318
1636,2024-01-14 11:51:00,12.997
1637,2024-01-14 11:52:00,12.675
1638,2024-01-14 11:53:00,12.354
1639,2024-01-14 11:54:00,12.032
1640,2024-01-14 11:55:00,11.711
1641,2024-01-14 11:56:00,11.389
1642,2024-01-14 11:57:00,11.066
1643,2024-01-14 11:58:00,10.744
1644,2024-01-14 11:59:00,10.422
1645,2024-01-14 12:00:00,10.099
1646,2024-01-14 12:01:00,9.776
1647,2024-01-14 12:02:00,9.454
1648,2024-01-14 12:03:00,9.131
1649,2024-01-14 12:04:00,8.807
1650,2024-01-14 12:05:00,8.484
1651,2024-01-14 12:06:00,8.161
1652,2024-01-14 12:07:00,7.837
1653,2024-01-14 12:08:00,7.514
1654,2024-01-14 12:09:00,7.19
1655,2024-01-14 12:10:00,6.866
1656,2024-01-14 12:11:00,6.542
1657,2024-01-14 12:12:00,6.218
1658,2024-01-14 12:13:00,5.894
1659,2024-01-14 12:14:00,5.57
1660,2024-01-14 12:15:00,5.245
1661,2024-01-14 12:16:00,4.921
1662,2024-01-14 12:17:00,4.596
1663,2024-01-14 12:18:00,4.272
1664,2024-01-14 12:19:00,3.947
1665,2024-01-14 12:20:00,3.623
1666,2024-01-14 12:21:00,3.298
1667,2024-01-14 12:22:00,2.973
1668,2024-01-14 12:23:00,2.648
1669,2024-01-14 12:24:00,2.324
1670,2024-01-14 12:25:00,1.999
1671,2024-01-14 12:26:00,1.674
1672,2024-01-14 12:27:00,1.349
1673,2024-01-14 12:28:00,1.024
1674,2024-01-14 12:29:00,0.699
1675,2024-01-14 12:30:00,0.374
1676,2024-01-14 12:31:00,0.049
1677,2024-01-14 12:32:00,-0.276
1678,2024-01-14 12:33:00,-0.601
1679,2024-01-14 12:34:00,-0.926
1680,2024-01-14 12:35:00,-1.251
1681,2024-01-14 12:36:00,-1.576
1682,2024-01-14 12:37:00,-1.901
1683,2024-01-14 12:38:00,-2.226
1684,2024-01-14 12:39:00,-2.55
1685,2024-01-14 12:40:00,-2.875
1686,2024-01-14 12:41:00,-3.2
1687,2024-01-14 12:42:00,-3.525
1688,2024-01-14 12:43:00,-3.849
1689,2024-01-14 12:44:00,-4.174
1690,2024-01-14 12:45:00,-4.498
1691,2024-01-14 12:46:00,-4.823
1692,2024-01-14 12:47:00,-5.147
1693,2024-01-14 12:48:00,-5.472
1694,2024-01-14 12:49:00,-5.796
1695,2024-01-14 12:50:00,-6.12
1696,2024-01-14 12:51:00,-6.444
1697,2024-01-14 12:52:00,-6.768
1698,2024-01-14 12:53:00,-7.092
1699,2024-01-14 12:54:00,-7.416
1700,2024-01-14 12:55:00,-7.739
1701,2024-01-14 12:56:00,-8.063
1702,2024-01-14 12:57:00,-8.386
1703,2024-01-14 12:58:00,-8.709
1704,2024-01-14 12:59:00,-9.033
1705,2024-01-14 13:00:00,-9.356
1706,2024-01-14 13:01:00,-9.678
1707,2024-01-14 13:02:00,-10.001
1708,2024-01-14 13:03:00,-10.324
1709,2024-01-14 13:04:00,-10.646
1710,2024-01-14 13:05:00,-10.968
1711,2024-01-14 13:06:00,-11.291
1712,2024-01-14 13:07:00,-11.613
1713,2024-01-14 13:08:00,-11.934
1714,2024-01-14 13:09:00,-12.256
1715,2024-01-14 13:10:00,-12.577
1716,2024-01-14 13:11:00,-12.899
1717,2024-01-14 13:12:00,-13.22
1718,2024-01-14 13:13:00,-13.54
1719,2024-01-14 13:14:00,-13.861
1720,2024-01-14 13:15:00,-14.182
1721,2024-01-14 13:16:00,-14.502
1722,2024-01-14 13:17:00,-14.822
1723,2024-01-14 13:18:00,-15.142
1724,2024-01-14 13:19:00,-15.461
1725,2024-01-14 13:20:00,-15.781
1726,2024-01-14 13:21:00,-16.1
1727,2024-01-14 13:22:00,-16.419
1728,2024-01-14 13:23:00,-16.738
1729,2024-01-14 13:24:00,-17.056
1730,2024-01-14 13:25:00,-17.374
1731,2024-01-14 13:26:00,-17.692
1732,2024-01-14 13:27:00,-18.01
1733,2024-01-14 13:28:00,-18.328
1734,2024-01-14 13:29:00,-18.645
1735,2024-01-14 13:30:00,-18.962
1736,2024-01-14 13:31:00,-19.279
1737,2024-01-14 13:32:00,-19.595
1738,2024-01-14 13:33:00,-19.911
1739,2024-01-14 13:34:00,-20.227
1740,2024-01-14 13:35:00,-20.543
1741,2024-01-14 13:36:00,-20.858
1742,2024-01-14 13:37:00,-21.173
1743,2024-01-14 13:38:00,-21.488
1744,2024-01-14 13:39:00,-21.803
1745,2024-01-14 13:40:00,-22.117
1746,2024-01-14 13:41:00,-22.431
1747,2024-01-14 13:42:00,-22.745
1748,2024-01-14 13:43:00,-23.058
1749,2024-01-14 13:44:00,-23.371
1750,2024-01-14 13:45:00,-23.684
1751,2024-01-14 13:46:00,-23.996
1752,2024-01-14 13:47:00,-24.308
1753,2024-01-14 13:48:00,-24.62
1754,2024-01-14 13:49:00,-24.931
1755,2024-01-14 13:50:00,-25.242
1756,2024-01-14 13:51:00,-25.553
1757,2024-01-14 13:52:00,-25.864
1758,2024-01-14 13:53:00,-26.174
1759,2024-01-14 13:54:00,-26.484
1760,2024-01-14 13:55:00,-26.793
1761,2024-01-14 13:56:00,-27.102
1762,2024-01-14 13:57:00,-27.411
1763,2024-01-14 13:58:00,-27.719
1764,2024-01-14 13:59:00,-28.028
1765,2024-01-14 14:00:00,-28.335
1766,2024-01-14 14:01:00,-28.643
1767,2024-01-14 14:02:00,-28.95
1768,2024-01-14 14:03:00,-29.256
1769,2024-01-14 14:04:00,-29.563
1770,2024-01-14 14:05:00,-29.869
1771,2024-01-14 14:06:00,-30.174
1772,2024-01-14 14:07:00,-30.48
1773,2024-01-14 14:08:00,-30.784
1774,2024-01-14 14:09:00,-31.089
1775,2024-01-14 14:10:00,-31.393
1776,2024-01-14 14:11:00,-31.697
1777,2024-01-14 14:12:00,-32.0
1778,2024-01-14 14:13:00,-32.303
1779,2024-01-14 14:14:00,-32.606
1780,2024-01-14 14:15:00,-32.908
1781,2024-01-14 14:16:00,-33.21
1782,2024-01-14 14:17:00,-33.512
1783,2024-01-14 14:18:00,-33.813
1784,2024-01-14 14:19:00,-34.113
1785,2024-01-14 14:20:00,-34.414
1786,2024-01-14 14:21:00,-34.714
1787,2024-01-14 14:22:00,-35.013
1788,2024-01-14 14:23:00,-35.312
1789,2024-01-14 14:24:00,-35.611
1790,2024-01-14 14:25:00,-35.91
1791,2024-01-14 14:26:00,-36.208
1792,2024-01-14 14:27:00,-36.505
1793,2024-01-14 14:28:00,-36.802
1794,2024-01-14 14:29:00,-37.099
1795,2024-01-14 14:30:00,-37.396
1796,2024-01-14 14:31:00,-37.692
1797,2024-01-14 14:32:00,-37.987
1798,2024-01-14 14:33:00,-38.282
1799,2024-01-14 14:34:00,-38.577
1800,2024-01-14 14:35:00,-38.871
1801,2024-01-14 14:36:00,-39.165
1802,2024-01-14 14:37:00,-39.459
1803,2024-01-14 14:38:00,-39.752
1804,2024-01-14 14:39:00,-40.045
1805,2024-01-14 14:40:00,-40.337
1806,2024-01-14 14:41:00,-40.629
1807,2024-01-14 14:42:00,-40.921
1808,2024-01-14 14:43:00,-41.212
1809,2024-01-14 14:44:00,-41.503
1810,2024-01-14 14:45:00,-41.793
1811,2024-01-14 14:46:00,-42.083
1812,2024-01-14 14:47:00,-42.372
1813,2024-01-14 14:48:00,-42.661
1814,2024-01-14 14:49:00,-42.95
1815,2024-01-14 14:50:00,-43.238
1816,2024-01-14 14:51:00,-43.526
1817,2024-01-14 14:52:00,-43.813
1818,2024-01-14 14:53:00,-44.1
1819,2024-01-14 14:54:00,-44.387
1820,2024-01-14 14:55:00,-44.673
1821,2024-01-14 14:56:00,-44.959
1822,2024-01-14 14:57:00,-45.244
1823,2024-01-14 14:58:00,-45.529
1824,2024-01-14 14:59:00,-45.813
1825,2024-01-14 15:00:00,-46.097
1826,2024-01-14 15:01:00,-46.381
1827,2024-01-14 15:02:00,-46.664
1828,2024-01-14 15:03:00,-46.947
1829,2024-01-14 15:04:00,-47.23
1830,2024-01-14 15:05:00,-47.512
1831,2024-01-14 15:06:00,-47.793
1832,2024-01-14 15:07:00,-48.074
1833,2024-01-14 15:08:00,-48.355
1834,2024-01-14 15:09:00,-48.636
1835,2024-01-14 15:10:00,-48.915
1836,2024-01-14 15:11:00,-49.195
1837,2024-01-14 15:12:00,-49.474
1838,2024-01-14 15:13:00,-49.753
1839,2024-01-14 15:14:00,-50.031
1840,2024-01-14 15:15:00,-50.309
1841,2024-01-14 15:16:00,-50.586
1842,2024-01-14 15:17:00,-50.864
1843,2024-01-14 15:18:00,-51.14
1844,2024-01-14 15:19:00,-51.416
1845,2024-01-14 15:20:00,-51.692
1846,2024-01-14 15:21:00,-51.968
1847,2024-01-14 15:22:00,-52.243
1848,2024-01-14 15:23:00,-52.517
1849,2024-01-14 15:24:00,-52.791
1850,2024-01-14 15:25:00,-53.065
1851,2024-01-14 15:26:00,-53.339
1852,2024-01-14 15:27:00,-53.612
1853,2024-01-14 15:28:00,-53.884
1854,2024-01-14 15:29:00,-54.156
1855,2024-01-14 15:30:00,-54.428
1856,2024-01-14 15:31:00,-54.7
1857,2024-01-14 15:32:00,-54.971
1858,2024-01-14 15:33:00,-55.241
1859,2024-01-14 15:34:00,-55.511
1860,2024-01-14 15:35:00,-55.781
1861,2024-01-14 15:36:00,-56.051
1862,2024-01-14 15:37:00,-56.32
1863,2024-01-14 15:38:00,-56.588
1864,2024-01-14 15:39:00,-56.856
1865,2024-01-14 15:40:00,-57.124
1866,2024-01-14 15:41:00,-57.392
1867,2024-01-14 15:42:00,-57.659
1868,2024-01-14 15:43:00,-57.925
1869,2024-01-14 15:44:00,-58.192
1870,2024-01-14 15:45:00,-58.457
1871,2024-01-14 15:46:00,-58.723
1872,2024-01-14 15:47:00,-58.988
1873,2024-01-14 15:48:00,-59.253
1874,2024-01-14 15:49:00,-59.517
1875,2024-01-14 15:50:00,-59.781
1876,2024-01-14 15:51:00,-60.045
1877,2024-01-14 15:52:00,-60.308
1878,2024-01-14 15:53:00,-60.571
1879,2024-01-14 15:54:00,-60.833
1880,2024-01-14 15:55:00,-61.095
1881,2024-01-14 15:56:00,-61.357
1882,2024-01-14 15:57:00,-61.618
1883,2024-01-14 15:58:00,-61.879
1884,2024-01-14 15:59:00,-62.14
1885,2024-01-14 16:00:00,-62.4
1886,2024-01-14 16:01:00,-62.66
1887,2024-01-14 16:02:00,-62.919
1888,2024-01-14 16:03:00,-63.178
1889,2024-01-14 16:04:00,-63.437
1890,2024-01-14 16:05:00,-63.696
1891,2024-01-14 16:06:00,-63.954
1892,2024-01-14 16:07:00,-64.211
1893,2024-01-14 16:08:00,-64.469
1894,2024-01-14 16:09:00,-64.726
1895,2024-01-14 16:10:00,-64.982
1896,2024-01-14 16:11:00,-65.238
1897,2024-01-14 16:12:00,-65.494
1898,2024-01-14 16:13:00,-65.75
1899,2024-01-14 16:14:00,-66.005
1900,2024-01-14 16:15:00,-66.26
1901,2024-01-14 16:16:00,-66.514
1902,2024-01-14 16:17:00,-66.769
1903,2024-01-14 16:18:00,-67.022
1904,2024-01-14 16:19:00,-67.276
1905,2024-01-14 16:20:00,-67.529
1906,2024-01-14 16:21:00,-67.782
1907,2024-01-14 16:22:00,-68.034
1908,2024-01-14 16:23:00,-68.286
1909,2024-01-14 16:24:00,-68.538
1910,2024-01-14 16:25:00,-68.789
1911,2024-01-14 16:26:00,-69.04
1912,2024-01-14 16:27:00,-69.291
1913,2024-01-14 16:28:00,-69.542
1914,2024-01-14 16:29:00,-69.792
1915,2024-01-14 16:30:00,-70.041
1916,2024-01-14 16:31:00,-70.291
1917,2024-01-14 16:32:00,-70.54
1918,2024-01-14 16:33:00,-70.789
1919,2024-01-14 16:34:00,-71.037
1920,2024-01-14 16:35:00,-71.285
1921,2024-01-14 16:36:00,-71.533
1922,2024-01-14 16:37:00,-71.781
1923,2024-01-14 16:38:00,-72.028
1924,2024-01-14 16:39:00,-72.275
1925,2024-01-14 16:40:00,-72.521
1926,2024-01-14 16:41:00,-72.767
1927,2024-01-14 16:42:00,-73.013
1928,2024-01-14 16:43:00,-73.259
1929,2024-01-14 16:44:00,-73.504
1930,2024-01-14 16:45:00,-73.749
1931,2024-01-14 16:46:00,-73.994
1932,2024-01-14 16:47:00,-74.238
1933,2024-01-14 16:48:00,-74.482
1934,2024-01-14 16:49:00,-74.726
1935,2024-01-14 16:50:00,-74.969
1936,2024-01-14 16:51:00,-75.212
1937,2024-01-14 16:52:00,-75.455
1938,2024-01-14 16:53:00,-75.697
1939,2024-01-14 16:54:00,-75.939
1940,2024-01-14 16:55:00,-76.181
1941,2024-01-14 16:56:00,-76.423
1942,2024-01-14 16:57:00,-76.664
1943,2024-01-14 16:58:00,-76.905
1944,2024-01-14 16:59:00,-77.145
1945,2024-01-14 17:00:00,-77.386
1946,2024-01-14 17:01:00,-77.626
1947,2024-01-14 17:02:00,-77.865
1948,2024-01-14 17:03:00,-78.105
1949,2024-01-14 17:04:00,-78.344
1950,2024-01-14 17:05:00,-78.582
1951,2024-01-14 17:06:00,-78.821
1952,2024-01-14 17:07:00,-79.059
1953,2024-01-14 17:08:00,-79.297
1954,2024-01-14 17:09:00,-79.534
1955,2024-01-14 17:10:00,-79.771
1956,2024-01-14 17:11:00,-80.008
1957,2024-01-14 17:12:00,-80.245
1958,2024-01-14 17:13:00,-80.481
1959,2024-01-14 17:14:00,-80.717
1960,2024-01-14 17:15:00,-80.952
1961,2024-01-14 17:16:00,-81.187
1962,2024-01-14 17:17:00,-81.422
1963,2024-01-14 17:18:00,-81.656
1964,2024-01-14 17:19:00,-81.891
1965,2024-01-14 17:20:00,-82.124
1966,2024-01-14 17:21:00,-82.358
1967,2024-01-14 17:22:00,-82.59
1968,2024-01-14 17:23:00,-82.823
1969,2024-01-14 17:24:00,-83.055
1970,2024-01-14 17:25:00,-83.287
1971,2024-01-14 17:26:00,-83.518
1972,2024-01-14 17:27:00,-83.749
1973,2024-01-14 17:28:00,-83.979
1974,2024-01-14 17:29:00,-84.209
1975,2024-01-14 17:30:00,-84.439
1976,2024-01-14 17:31:00,-84.667
1977,2024-01-14 17:32:00,-84.896
1978,2024-01-14 17:33:00,-85.123
1979,2024-01-14 17:34:00,-85.351
1980,2024-01-14 17:35:00,-85.577
1981,2024-01-14 17:36:00,-85.803
1982,2024-01-14 17:37:00,-86.028
1983,2024-01-14 17:38:00,-86.252
1984,2024-01-14 17:39:00,-86.475
1985,2024-01-14 17:40:00,-86.698
1986,2024-01-14 17:41:00,-86.919
1987,2024-01-14 17:42:00,-87.14
1988,2024-01-14 17:43:00,-87.359
1989,2024-01-14 17:44:00,-87.577
1990,2024-01-14 17:45:00,-87.793
1991,2024-01-14 17:46:00,-88.008
1992,2024-01-14 17:47:00,-88.222
1993,2024-01-14 17:48:00,-88.433
1994,2024-01-14 17:49:00,-88.643
1995,2024-01-14 17:50:00,-88.85
1996,2024-01-14 17:51:00,-89.056
1997,2024-01-14 17:52:00,-89.258
1998,2024-01-14 17:53:00,-89.459
1999,2024-01-14 17:54:00,-89.656
2000,2024-01-14 17:55:00,-89.852
2001,2024-01-14 17:56:00,-89.955
2002,2024-01-14 17:57:00,-89.762
2003,2024-01-14 17:58:00,-88.895
2004,2024-01-14 17:59:00,-88.665
2005,2024-01-14 18:00:00,-88.436
2006,2024-01-14 18:01:00,-88.207
2007,2024-01-14 18:02:00,-87.978
2008,2024-01-14 18:03:00,-87.75
2009,2024-01-14 18:04:00,-87.521
2010,2024-01-14 18:05:00,-87.293
2011,2024-01-14 18:06:00,-87.065
2012,2024-01-14 18:07:00,-86.836
2013,2024-01-15 06:56:00,86.954
2014,2024-01-15 06:57:00,87.183
2015,2024-01-15 06:58:00,87.411
2016,2024-01-15 06:59:00,87.64
2017,2024-01-15 07:00:00,87.868
2018,2024-01-15 07:01:00,88.097
2019,2024-01-15 07:02:00,88.326
2020,2024-01-15 07:03:00,88.556
2021,2024-01-15 07:04:00,88.785
2022,2024-01-15 07:05:00,89.014
2023,2024-01-15 07:06:00,89.862
2024,2024-01-15 07:07:00,89.945
2025,2024-01-15 07:08:00,89.75
2026,2024-01-15 07:09:00,89.553
2027,2024-01-15 07:10:00,89.354
2028,2024-01-15 07:11:00,89.153
2029,2024-01-15 07:12:00,88.949
2030,2024-01-15 07:13:00,88.742
2031,2024-01-15 07:14:00,88.533
2032,2024-01-15 07:15:00,88.323
2033,2024-01-15 07:16:00,88.11
2034,2024-01-15 07:17:00,87.896
2035,2024-01-15 07:18:00,87.68
2036,2024-01-15 07:19:00,87.462
2037,2024-01-15 07:20:00,87.243
2038,2024-01-15 07:21:00,87.023
2039,2024-01-15 07:22:00,86.802
2040,2024-01-15 07:23:00,86.58
2041,2024-01-15 07:24:00,86.357
2042,2024-01-15 07:25:00,86.133
2043,2024-01-15 07:26:00,85.909
2044,2024-01-15 07:27:00,85.683
2045,2024-01-15 07:28:00,85.457
2046,2024-01-15 07:29:00,85.23
2047,2024-01-15 07:30:00,85.002
2048,2024-01-15 07:31:00,84.774
2049,2024-01-15 07:32:00,84.546
2050,2024-01-15 07:33:00,84.316
2051,2024-01-15 07:34:00,84.087
2052,2024-01-15 07:35:00,83.856
2053,2024-01-15 07:36:00,83.626
2054,2024-01-15 07:37:00,83.395
2055,2024-01-15 07:38:00,83.163
2056,2024-01-15 07:39:00,82.931
2057,2024-01-15 07:40:00,82.698
2058,2024-01-15 07:41:00,82.466
2059,2024-01-15 07:42:00,82.232
2060,2024-01-15 07:43:00,81.999
2061,2024-01-15 07:44:00,81.765
2062,2024-01-15 07:45:00,81.53
2063,2024-01-15 07:46:00,81.296
2064,2024-01-15 07:47:00,81.061
2065,2024-01-15 07:48:00,80.825
2066,2024-01-15 07:49:00,80.59
2067,2024-01-15 07:50:00,80.354
2068,2024-01-15 07:51:00,80.117
2069,2024-01-15 07:52:00,79.88
2070,2024-01-15 07:53:00,79.643
2071,2024-01-15 07:54:00,79.406
2072,2024-01-15 07:55:00,79.168
2073,2024-01-15 07:56:00,78.93
2074,2024-01-15 07:57:00,78.692
2075,2024-01-15 07:58:00,78.453
2076,2024-01-15 07:59:00,78.214
2077,2024-01-15 08:00:00,77.975
2078,2024-01-15 08:01:00,77.735
2079,2024-01-15 08:02:00,77.496
2080,2024-01-15 08:03:00,77.255
2081,2024-01-15 08:04:00,77.015
2082,2024-01-15 08:05:00,76.774
2083,2024-01-15 08:06:00,76.533
2084,2024-01-15 08:07:00,76.291
2085,2024-01-15 08:08:00,76.05
2086,2024-01-15 08:09:00,75.808
2087,2024-01-15 08:10:00,75.565
2088,2024-01-15 08:11:00,75.323
2089,2024-01-15 08:12:00,75.08
2090,2024-01-15 08:13:00,74.836
